Country,Year,Total_weight_kg,availability_of_metro,lines,stations,annual_ridership_mill,Population_eating_chocolate,Cost_kg_USD,Urban_population,Lifetime,GDP_USD,Inflation,kg_per_person,kg_per_GDP
South Africa,2014,8793206.0,No,,,,30021213.0,6.43,64.312,63.184,6851.52,6.13282953059149,0.2929,1283.3949
South Africa,2015,6915033.0,No,,,,30630709.0,6.43,64.828,64.053,6108.33,4.51869094892506,0.2258,1132.066
South Africa,2016,6252879.0,No,,,,30920158.0,6.43,65.341,64.749,5650.89,6.60290842394872,0.2022,1106.5299
South Korea,1996,5617237.0,Yes,34,728,3.87,32403477.0,13.655,78.662,74.1512195121951,13830.23,,0.1734,406.1564
South Korea,1997,6069244.0,Yes,34,728,3.87,32618491.0,13.655,78.905,74.6024390243903,12843.94,,0.1861,472.5376
South Korea,1998,3330236.0,Yes,34,728,3.87,32823923.0,13.655,79.145,75.0048780487805,8583.07,,0.1015,388.0006
South Korea,1999,5701831.0,Yes,34,728,3.87,33015272.0,13.655,79.384,75.409756097561,11084.36,,0.1727,514.4033
South Korea,2000,7353749.0,Yes,34,728,3.87,33204329.0,13.655,79.621,75.909756097561,12782.65,,0.2215,575.2914
South Korea,2001,8522188.0,Yes,34,728,3.87,33400862.0,13.655,79.94,76.4121951219512,12066.6,,0.2551,706.2626
South Korea,2002,8530062.0,Yes,34,728,3.87,33582375.0,13.655,80.299,76.7658536585366,13736.99,,0.254,620.9557
South Korea,2003,9709808.0,Yes,34,728,3.87,33735054.0,13.655,80.652,77.2146341463415,15332.21,,0.2878,633.2947
South Korea,2004,10241888.0,Yes,34,728,3.87,33864923.0,13.655,81.002,77.6658536585366,17245.99,,0.3024,593.8707
South Korea,2005,12982887.0,Yes,34,728,3.87,33974667.0,13.655,81.345,78.1682926829268,20303.16,,0.3821,639.4515
South Korea,2006,11827958.0,Yes,34,728,3.87,34084628.0,13.655,81.528,78.6682926829268,22799.92,,0.347,518.7719
South Korea,2007,13055378.0,Yes,34,728,3.87,34206464.0,13.655,81.631,79.119512195122,25338.39,,0.3817,515.241
South Korea,2008,9190171.0,Yes,34,728,3.87,34333110.0,13.655,81.733,79.5170731707317,22613.03,,0.2677,406.4104
South Korea,2009,6357300.0,Yes,34,728,3.87,34468148.0,13.655,81.835,79.9682926829268,20244.89,,0.1844,314.02
South Korea,2010,7915489.0,Yes,34,728,3.87,34626226.0,13.655,81.936,80.1170731707317,24458.61,,0.2286,323.6279
South Korea,2011,10195296.0,Yes,34,728,3.87,34880627.0,13.655,81.923,80.5682926829269,26606.27,,0.2923,383.1915
South Korea,2012,10446023.0,Yes,34,728,3.87,35215701.0,13.655,81.851,80.819512195122,26922.48,,0.2966,388.0037
South Korea,2013,11441437.0,Yes,34,728,3.87,35550526.0,13.655,81.779,81.2707317073171,28652.61,,0.3218,399.3157
South Korea,2014,10168231.0,Yes,34,728,3.87,35882730.0,13.655,81.707,81.7219512195122,30793.07,,0.2834,330.2117
South Korea,2015,10495302.0,Yes,34,728,3.87,36198578.0,13.655,81.634,82.0243902439024,30190.16,,0.2899,347.6398
South Korea,2016,12905790.0,Yes,34,728,3.87,36421466.0,13.655,81.562,82.2756097560976,30783.96,,0.3543,419.2375
Spain,1996,17952851.0,Yes,28,539,1.43,32592271.0,8.881,75.938,78.1204878048781,15962.58,3.55884559338558,0.5508,1124.6835
Spain,1997,18632009.0,Yes,28,539,1.43,32743299.0,8.881,76.019,78.6041463414634,14589.52,1.97107395582926,0.569,1277.0817
Spain,1998,18522228.0,Yes,28,539,1.43,32900126.0,8.881,76.1,78.6658536585366,15233.42,1.8343299990841,0.563,1215.8943
Spain,1999,22735018.0,Yes,28,539,1.43,33058413.0,8.881,76.181,78.7170731707317,15544.0,2.31034813987067,0.6877,1462.6234
Spain,2000,22297533.0,Yes,28,539,1.43,33226017.0,8.881,76.262,78.9658536585366,14580.84,3.43351563418767,0.6711,1529.2351
Spain,2001,24156695.0,Yes,28,539,1.43,33408935.0,8.881,76.343,79.3682926829268,15220.99,3.58983413338112,0.7231,1587.0646
Spain,2002,25827465.0,Yes,28,539,1.43,33822120.0,8.881,76.533,79.5682926829268,16978.24,3.06565685902219,0.7636,1521.2098
Spain,2003,21112715.0,Yes,28,539,1.43,34430300.0,8.881,76.778,79.619512195122,21360.55,3.03888839396655,0.6132,988.3975
Spain,2004,25604186.0,Yes,28,539,1.43,35019998.0,8.881,77.022,79.8707317073171,24744.77,3.03924881090925,0.7311,1034.7312
Spain,2005,28109797.0,Yes,28,539,1.43,35606697.0,8.881,77.263,80.1707317073171,26266.99,3.36881409750383,0.7895,1070.1568
Spain,2006,31131228.0,Yes,28,539,1.43,36203313.0,8.881,77.502,80.8219512195122,28232.11,3.51557576832128,0.8599,1102.6887
Spain,2007,39009878.0,Yes,28,539,1.43,36868371.0,8.881,77.74,80.8731707317073,32444.19,2.78679745804946,1.0581,1202.3687
Spain,2008,44427645.0,Yes,28,539,1.43,37450394.0,8.881,77.976,81.1756097560976,35386.9,4.07534335957339,1.1863,1255.4828
Spain,2009,42665007.0,Yes,28,539,1.43,37774496.0,8.881,78.21,81.4756097560976,32091.39,-0.28781308353524,1.1295,1329.4845
Spain,2010,42413164.0,Yes,28,539,1.43,37940782.0,8.881,78.442,81.6268292682927,30486.22,1.79986457728769,1.1179,1391.2241
Spain,2011,36736557.0,Yes,28,539,1.43,38068415.0,8.881,78.673,82.4756097560976,31651.72,3.1961018883379,0.965,1160.6496
Spain,2012,34067969.0,Yes,28,539,1.43,38084841.0,8.881,78.902,82.4268292682927,28308.0,2.44612782366809,0.8945,1203.475
Spain,2013,36215165.0,Yes,28,539,1.43,37956915.0,8.881,79.133,83.0780487804878,29069.05,1.40858109183019,0.9541,1245.8324
Spain,2014,33072831.0,Yes,28,539,1.43,37843352.0,8.881,79.366,83.2292682926829,29542.79,-0.151114837527235,0.8739,1119.4891
Spain,2015,31164016.0,Yes,28,539,1.43,37813786.0,8.881,79.602,82.8317073170732,25836.97,-0.500365709903242,0.8241,1206.1792
Spain,2016,33148079.0,Yes,28,539,1.43,37853545.0,8.881,79.84,83.3292682926829,26598.37,-0.202598000426452,0.8757,1246.2448
Sri Lanka,1999,187755.0,No,,,,7956787.0,6.867,18.396,70.427,973.48,4.69170563048438,0.0236,192.8699
Sri Lanka,2000,42084.0,No,,,,8103083.0,6.867,18.38,71.179,991.64,6.17627591012045,0.0052,42.4388
Sri Lanka,2002,13106.0,No,,,,8318416.0,6.867,18.349,72.271,988.24,9.55103167007251,0.0016,13.262
Sri Lanka,2003,12748.0,No,,,,8379639.0,6.867,18.334,72.442,1083.09,6.31463787051174,0.0015,11.77
Sri Lanka,2004,8067.0,No,,,,8436794.0,6.867,18.319,68.022,1177.16,7.57592582995856,0.001,6.8529
Sri Lanka,2006,57682.0,No,,,,8548013.0,6.867,18.288,72.825,1600.8,10.0201836057035,0.0067,36.0332
Sri Lanka,2007,143093.0,No,,,,8606869.0,6.867,18.272,72.983,1830.78,15.8421114924843,0.0166,78.1596
Sri Lanka,2008,404245.0,No,,,,8664339.0,6.867,18.257,72.556,2304.03,22.5644955300126,0.0467,175.4513
Sri Lanka,2009,233555.0,No,,,,8717703.0,6.867,18.242,70.298,2381.71,3.46496322106074,0.0268,98.0619
Sri Lanka,2010,303132.0,No,,,,8769217.0,6.867,18.226,74.463,2808.37,6.2176488930462,0.0346,107.9388
Sri Lanka,2011,358543.0,No,,,,8823800.0,6.867,18.211,74.74,3224.96,6.7167684358854,0.0406,111.1775
Sri Lanka,2012,292076.0,No,,,,8891172.0,6.867,18.196,75.187,3327.78,7.54291373239437,0.0329,87.769
Sri Lanka,2013,234112.0,No,,,,8970707.0,6.867,18.198,75.546,3605.09,6.90845034828452,0.0261,64.9393
Sri Lanka,2014,350766.0,No,,,,9049932.0,6.867,18.218,75.757,3830.08,3.1790022823606,0.0388,91.5819
Sri Lanka,2015,566065.0,No,,,,9126588.0,6.867,18.256,75.99,3918.13,3.76836783062096,0.062,144.4733
Sri Lanka,2016,429963.0,No,,,,9202524.0,6.867,18.311,76.136,4016.85,3.9588884659307,0.0467,107.0398
Sudan,1997,182240.0,No,,,,17533016.0,13.539,32.337,58.058,,,0.0104,
Sudan,1998,370923.0,No,,,,17964278.0,13.539,32.39,58.308,,,0.0206,
Sudan,1999,66587.0,No,,,,18425256.0,13.539,32.442,58.607,,,0.0036,
Sudan,2001,69038.0,No,,,,19502091.0,13.539,32.548,59.264,,,0.0035,
Sudan,2002,48728.0,No,,,,20062298.0,13.539,32.601,59.308,,,0.0024,
Sudan,2003,20664.0,No,,,,20607531.0,13.539,32.654,58.319,,,0.001,
Sudan,2004,96200.0,No,,,,21162220.0,13.539,32.707,56.773,,,0.0045,
Sudan,2005,250534.0,No,,,,21757449.0,13.539,32.76,57.226,,,0.0115,
Sudan,2006,151435.0,No,,,,22382619.0,13.539,32.813,60.4,,,0.0068,
Sudan,2007,78657.0,No,,,,23045636.0,13.539,32.866,61.442,,,0.0034,
Sudan,2008,134144.0,No,,,,23767311.0,13.539,32.919,61.261,1472.42,14.2971224481434,0.0056,91.1044
Sudan,2009,88461.0,No,,,,24535094.0,13.539,32.993,62.676,1416.62,11.256758706301,0.0036,62.4451
Sudan,2011,74116.0,No,,,,26000192.0,13.539,33.207,63.181,1890.05,18.0966171221351,0.0029,39.2138
Sudan,2012,502930.0,No,,,,20676980.0,13.539,33.346,63.427,1686.93,35.5590574147024,0.0243,298.1333
Sudan,2015,2098234.0,No,,,,22413681.0,13.539,33.894,64.375,2097.06,16.9095706050977,0.0936,1000.5598
Suriname,2010,10559.0,No,,,,269462.0,6.683,66.344,69.626,8149.92,6.94108221639996,0.0392,1.2956
Suriname,2011,26317.0,No,,,,272572.0,6.683,66.276,69.82,8226.3,17.7117796414558,0.0966,3.1991
Suriname,2012,43113.0,No,,,,275690.0,6.683,66.208,69.957,9237.48,5.00686319367273,0.1564,4.6672
Suriname,2013,38346.0,No,,,,278820.0,6.683,66.14,70.11,9518.81,1.92343604108305,0.1375,4.0284
Suriname,2014,14032.0,No,,,,281933.0,6.683,66.089,70.33,9669.94,3.38341272749477,0.0498,1.4511
Suriname,2016,5609.0,No,,,,288001.0,6.683,66.04,70.979,5644.21,55.4123879763196,0.0195,0.9938
Sweden,1996,6466046.0,Yes,7,100,3.1,8133101.0,11.521,83.914,78.9590243902439,33025.29,0.533131978766297,0.795,195.7907
Sweden,1997,6345314.0,Yes,7,100,3.1,8137882.0,11.521,83.942,79.1975609756098,30326.32,0.658410256243514,0.7797,209.2346
Sweden,1998,6084137.0,Yes,7,100,3.1,8142560.0,11.521,83.97,79.3390243902439,30607.01,-0.267132668355006,0.7472,198.7825
Sweden,1999,7732615.0,Yes,7,100,3.1,8149071.0,11.521,83.998,79.4414634146342,30969.65,0.462175756339173,0.9489,249.6836
Sweden,2000,7523769.0,Yes,7,100,3.1,8162333.0,11.521,84.026,79.6439024390244,29632.66,0.899143734041633,0.9218,253.9012
Sweden,2001,11831561.0,Yes,7,100,3.1,8184340.0,11.521,84.071,79.7951219512195,27259.2,2.40595834145438,1.4456,434.0392
Sweden,2002,12235397.0,Yes,7,100,3.1,8211043.0,11.521,84.133,79.8463414634146,29957.57,2.15848213589264,1.4901,408.4242
Sweden,2003,13598297.0,Yes,7,100,3.1,8241757.0,11.521,84.196,80.0951219512195,37291.56,1.92565534892391,1.6499,364.6481
Sweden,2004,14415547.0,Yes,7,100,3.1,8274303.0,11.521,84.258,80.4975609756098,42756.96,0.373659828721813,1.7422,337.1509
Sweden,2005,15548866.0,Yes,7,100,3.1,8307389.0,11.521,84.319,80.5463414634146,43377.73,0.453170852576182,1.8717,358.4527
Sweden,2006,14773856.0,Yes,7,100,3.1,8354173.0,11.521,84.43,80.7487804878049,46530.69,1.3602146862768,1.7684,317.5078
Sweden,2007,17434707.0,Yes,7,100,3.1,8416412.0,11.521,84.588,80.9,53567.73,2.21216883436735,2.0715,325.4703
Sweden,2008,22218490.0,Yes,7,100,3.1,8482308.0,11.521,84.746,81.1,55815.85,3.43704910602874,2.6194,398.0678
Sweden,2009,19163605.0,Yes,7,100,3.1,8554841.0,11.521,84.902,81.3512195121951,46706.62,-0.494460544377991,2.2401,410.2974
Sweden,2010,18955890.0,Yes,7,100,3.1,8627973.0,11.521,85.056,81.4512195121951,52542.23,1.15798802715628,2.197,360.7744
Sweden,2011,21385447.0,Yes,7,100,3.1,8693318.0,11.521,85.297,81.8024390243903,60379.48,2.9611507382214,2.46,354.184
Sweden,2012,26815718.0,Yes,7,100,3.1,8757928.0,11.521,85.62,81.7048780487805,57749.14,0.888377506923638,3.0619,464.3484
Sweden,2013,27781408.0,Yes,7,100,3.1,8832570.0,11.521,85.936,81.9560975609756,60842.75,-0.0442929701485858,3.1453,456.61
Sweden,2014,27226284.0,Yes,7,100,3.1,8920718.0,11.521,86.247,82.2536585365854,59581.73,-0.179638494114635,3.052,456.9569
Sweden,2015,27154392.0,Yes,7,100,3.1,9015523.0,11.521,86.553,82.2048780487805,51196.41,-0.0467847449832812,3.012,530.3964
Sweden,2016,27640357.0,Yes,7,100,3.1,9129418.0,11.521,86.852,82.3073170731707,51819.38,0.984269244577992,3.0276,533.3981
Switzerland,1996,5725888.0,No,,,,6859727.0,15.313,73.6,78.8960975609756,48092.03,0.811634064628211,0.8347,119.0611
Switzerland,1997,6251941.0,No,,,,6876488.0,15.313,73.546,79.079512195122,41582.58,0.520225422736652,0.9092,150.35
Switzerland,1998,6215975.0,No,,,,6896982.0,15.313,73.492,79.3243902439025,42678.45,0.0179384378439098,0.9013,145.6467
Switzerland,1999,6764128.0,No,,,,6929797.0,15.313,73.438,79.580487804878,41696.18,0.806444380959449,0.9761,162.2242
Switzerland,2000,6154183.0,No,,,,6968487.0,15.313,73.383,79.6804878048781,38865.36,1.5585291967901,0.8831,158.3462
Switzerland,2001,6480088.0,No,,,,7009599.0,15.313,73.375,80.1804878048781,39657.44,0.989020329832546,0.9245,163.4016
Switzerland,2002,6929028.0,No,,,,7060389.0,15.313,73.401,80.3853658536585,42493.54,0.642711506543278,0.9814,163.0607
Switzerland,2003,6876090.0,No,,,,7113444.0,15.313,73.427,80.5365853658537,49374.91,0.638272930887201,0.9666,139.2628
Switzerland,2004,7849868.0,No,,,,7162668.0,15.313,73.452,81.0878048780488,54699.84,0.802908730955227,1.0959,143.5081
Switzerland,2005,7340898.0,No,,,,7208868.0,15.313,73.478,81.2365853658537,56284.0,1.17195420333703,1.0183,130.426
Switzerland,2006,8497724.0,No,,,,7254154.0,15.313,73.504,81.490243902439,59051.8,1.05950928324802,1.1714,143.9029
Switzerland,2007,8600876.0,No,,,,7319020.0,15.313,73.53,81.7414634146342,65040.41,0.732350603122248,1.1751,132.239
Switzerland,2008,9228378.0,Yes,2,48,5.55,7412476.0,15.313,73.556,81.9926829268293,74233.6,2.42604117060158,1.245,124.3154
Switzerland,2009,9126152.0,Yes,2,48,5.55,7505516.0,15.313,73.581,82.0439024390244,71622.78,-0.480481936423275,1.2159,127.4197
Switzerland,2010,9604246.0,Yes,2,48,5.55,7590980.0,15.313,73.607,82.2463414634147,76523.11,0.688238707220026,1.2652,125.5078
Switzerland,2011,9765628.0,Yes,2,48,5.55,7676941.0,15.313,73.631,82.6951219512195,90454.2,0.2313492076509,1.2721,107.9621
Switzerland,2012,10635486.0,Yes,2,48,5.55,7758958.0,15.313,73.653,82.6975609756098,85814.04,-0.692552018105253,1.3707,123.9364
Switzerland,2013,11608321.0,Yes,2,48,5.55,7848466.0,15.313,73.674,82.7975609756098,87284.3,-0.217323155115693,1.4791,132.9944
Switzerland,2014,11415831.0,Yes,2,48,5.55,7944528.0,15.313,73.696,83.1975609756098,88707.8,-0.0132025387514939,1.4369,128.6903
Switzerland,2015,11139514.0,Yes,2,48,5.55,8035416.0,15.313,73.718,82.8975609756098,83790.89,-1.14390867228183,1.3863,132.9442
Switzerland,2016,11745405.0,Yes,2,48,5.55,8123654.0,15.313,73.739,83.6024390243903,82137.74,-0.434618664285835,1.4458,142.9964
Syrian Arab Republic,2003,338192.0,No,,,,3935645.0,14.201,53.049,72.188,1165.92,5.79682944905841,0.0859,290.0645
Syrian Arab Republic,2004,762000.0,No,,,,4034113.0,14.201,53.417,72.494,1338.6,4.43314136719839,0.1889,569.2515
Syrian Arab Republic,2005,613000.0,No,,,,4139100.0,14.201,53.782,72.797,1509.35,7.24034939348535,0.1481,406.1351
Syrian Arab Republic,2006,1302816.0,No,,,,4320145.0,14.201,54.146,73.04,1686.04,10.0241105377571,0.3016,772.7076
Syrian Arab Republic,2007,1175971.0,No,,,,4594508.0,14.201,54.511,73.256,1928.34,3.90770950443607,0.256,609.8359
Syrian Arab Republic,2008,881488.0,No,,,,4760044.0,14.201,54.875,73.368,2429.12,15.7453252219709,0.1852,362.8837
Syrian Arab Republic,2009,796103.0,No,,,,4834933.0,14.201,55.237,73.496,2462.2,2.92089711805367,0.1647,323.3299
Syrian Arab Republic,2010,99592.0,No,,,,4946132.0,14.201,55.6,73.542,2730.61,4.3974138315007,0.0201,36.4724
Tanzania,1996,323765.0,No,,,,4641864.0,6.986,20.888,51.132,295.31,20.9772596430629,0.0697,1096.3564
Tanzania,1997,66682.0,No,,,,4736713.0,6.986,21.237,51.246,342.12,16.0906549283201,0.0141,194.9082
Tanzania,1998,12505.0,No,,,,4863069.0,6.986,21.59,51.807,362.79,12.7997540479609,0.0026,34.469
Tanzania,1999,13765.0,No,,,,4995050.0,6.986,21.947,52.399,362.03,7.89043336058877,0.0028,38.0217
Tanzania,2000,17049.0,No,,,,5139021.0,6.986,22.309,53.244,369.74,5.92396109637479,0.0033,46.1108
Tanzania,2001,105586.0,No,,,,5279745.0,6.986,22.674,54.124,367.26,5.14746800222618,0.02,287.4966
Tanzania,2002,67293.0,No,,,,5418196.0,6.986,23.044,54.94,372.45,5.31783366118203,0.0124,180.6766
Tanzania,2003,55930.0,No,,,,5563433.0,6.986,23.611,55.929,391.05,5.30356621509782,0.0101,143.0252
Tanzania,2004,169446.0,No,,,,5716450.0,6.986,24.223,56.836,419.08,4.73580143949058,0.0296,404.3285
Tanzania,2005,90446.0,No,,,,5877311.0,6.986,24.845,57.675,449.47,5.03457009267163,0.0154,201.2281
Tanzania,2006,111648.0,No,,,,6044235.0,6.986,25.478,58.512,481.15,7.25097262082546,0.0185,232.0441
Tanzania,2007,118027.0,No,,,,6215327.0,6.986,26.121,59.26,540.63,7.02551436974771,0.019,218.3138
Tanzania,2008,167035.0,No,,,,6385609.0,6.986,26.776,59.896,669.88,10.2783937621135,0.0262,249.3506
Tanzania,2009,190852.0,No,,,,6545097.0,6.986,27.439,60.494,681.66,12.1422278742988,0.0292,279.9812
Tanzania,2010,212024.0,No,,,,6713773.0,6.986,28.114,61.127,730.37,6.20015595647403,0.0316,290.2967
Tanzania,2011,160408.0,No,,,,6904405.0,6.986,28.798,61.618,765.68,12.6909694699162,0.0232,209.4974
Tanzania,2012,95236.0,No,,,,7106139.0,6.986,29.493,62.286,858.49,16.0010938506338,0.0134,110.9343
Tanzania,2013,76270.0,No,,,,7323619.0,6.986,30.196,62.788,959.25,7.87072364573959,0.0104,79.51
Tanzania,2014,164031.0,No,,,,7552727.0,6.986,30.904,63.364,1018.11,6.13161432988012,0.0217,161.1132
Tanzania,2015,98887.0,No,,,,7803144.0,6.986,31.617,63.928,933.49,5.58816952959298,0.0127,105.9326
Tanzania,2016,47856.0,No,,,,8073602.0,6.986,32.333,64.404,948.25,5.17476629301493,0.0059,50.4677
Thailand,1996,1133185.0,No,,,,31757634.0,7.262,30.449,69.94,3054.66,5.80510554737349,0.0357,370.9693
Thailand,1997,806038.0,No,,,,32184030.0,7.262,30.622,70.362,2473.14,5.62579747129104,0.025,325.9169
Thailand,1998,458778.0,No,,,,32606994.0,7.262,30.795,70.703,1847.7,7.9947287502746,0.0141,248.2968
Thailand,1999,787527.0,Yes,4,114,2.38,33018493.0,7.262,30.969,70.979,2033.24,0.284726459223034,0.0239,387.3261
Thailand,2000,1151805.0,Yes,4,114,2.38,33394142.0,7.262,31.386,71.205,2005.98,1.59196917460972,0.0345,574.1857
Thailand,2001,1639193.0,Yes,4,114,2.38,33735105.0,7.262,32.548,71.52,1889.93,1.62690887314091,0.0486,867.33
Thailand,2002,2208808.0,Yes,4,114,2.38,34061212.0,7.262,33.734,71.775,2089.75,0.697308976625449,0.0648,1056.9724
Thailand,2003,2121241.0,Yes,4,114,2.38,34380128.0,7.262,34.941,72.101,2347.54,1.80434994635721,0.0617,903.6016
Thailand,2004,2584086.0,Yes,4,114,2.38,34689585.0,7.262,36.169,72.1,2641.56,2.7591492623108,0.0745,978.2424
Thailand,2005,2472484.0,Yes,4,114,2.38,34989233.0,7.262,37.411,72.894,2867.7,4.54036919634535,0.0707,862.1836
Thailand,2006,3305266.0,Yes,4,114,2.38,35280874.0,7.262,38.673,73.341,3331.32,4.63747436011765,0.0937,992.1791
Thailand,2007,3520340.0,Yes,4,114,2.38,35564269.0,7.262,39.95,73.779,3918.53,2.24154095286803,0.099,898.3828
Thailand,2008,4132240.0,Yes,4,114,2.38,35838510.0,7.262,41.242,74.221,4309.14,5.46848949649845,0.1153,958.9477
Thailand,2009,4430975.0,Yes,4,114,2.38,36104172.0,7.262,42.543,74.669,4135.44,-0.845716092316721,0.1227,1071.464
Thailand,2010,3834535.0,Yes,4,114,2.38,36347107.0,7.262,43.856,75.012,4973.86,3.24758842443723,0.1055,770.9375
Thailand,2011,4241519.0,Yes,4,114,2.38,36573820.0,7.262,44.698,75.302,5373.63,3.80879058139634,0.116,789.321
Thailand,2012,6435273.0,Yes,4,114,2.38,36801132.0,7.262,45.445,75.59,5725.53,3.01489950334985,0.1749,1123.9611
Thailand,2013,5706891.0,Yes,4,114,2.38,37017910.0,7.262,46.193,75.96,6018.08,2.18488618530687,0.1542,948.291
Thailand,2014,5239010.0,Yes,4,114,2.38,37214675.0,7.262,46.943,76.279,5801.2,1.8951418189878,0.1408,903.0907
Thailand,2015,5104137.0,Yes,4,114,2.38,37386621.0,7.262,47.694,76.563,5688.85,-0.900424963291569,0.1365,897.2177
Timor-Leste,2004,9267.0,No,,,,269431.0,9.382,25.71,60.743,474.38,3.23751394003321,0.0344,19.535
Timor-Leste,2005,4187.0,No,,,,275010.0,9.382,26.041,61.272,487.46,1.11167400387198,0.0152,8.5894
Timor-Leste,2013,5734.0,No,,,,336022.0,9.382,28.779,64.719,1204.57,11.0849085109954,0.0171,4.7602
Togo,1996,24162.0,No,,,,595122.0,8.609,31.139,53.817,397.03,4.68749999999996,0.0406,60.8569
Togo,1997,12874.0,No,,,,614254.0,8.609,31.576,53.845,391.74,8.25082508250802,0.021,32.8636
Togo,1998,13125.0,No,,,,631919.0,8.609,32.016,53.956,360.38,0.975338381088674,0.0208,36.4199
Togo,1999,3409.0,No,,,,650035.0,8.609,32.46,54.31,351.11,-0.0532136248823534,0.0052,9.7092
Togo,2000,7260.0,No,,,,668205.0,8.609,32.907,54.577,290.25,1.86260595463067,0.0109,25.0129
Togo,2001,11315.0,No,,,,686060.0,8.609,33.356,54.746,280.9,3.91959133653146,0.0165,40.2812
Togo,2002,7386.0,No,,,,703726.0,8.609,33.809,55.032,315.28,3.05981857535884,0.0105,23.4268
Togo,2003,16070.0,No,,,,721782.0,8.609,34.265,55.299,381.08,-0.930000884072214,0.0223,42.1696
Togo,2005,12394.0,No,,,,759802.0,8.609,35.185,55.916,437.94,6.78292893028314,0.0163,28.3007
Togo,2007,20718.0,No,,,,804485.0,8.609,36.116,56.382,607.59,0.945673271705214,0.0258,34.0987
Togo,2008,2066.0,No,,,,827946.0,8.609,36.587,56.651,718.95,8.69482814363902,0.0025,2.8736
Togo,2009,23009.0,No,,,,851742.0,8.609,37.058,56.927,720.69,3.71360592035809,0.027,31.9263
Togo,2010,175728.0,No,,,,875237.0,8.609,37.533,57.227,704.99,1.44594517430864,0.2008,249.2631
Togo,2011,177707.0,No,,,,899142.0,8.609,38.032,57.612,783.99,3.5635147290396,0.1976,226.67
Togo,2012,279080.0,No,,,,923096.0,8.609,38.546,57.94,762.39,2.57718174055848,0.3023,366.0594
Togo,2013,218715.0,No,,,,947107.0,8.609,39.061,58.345,826.54,1.82539475909162,0.2309,264.6151
Togo,2014,134450.0,No,,,,971419.0,8.609,39.579,58.766,855.58,0.19087507624975,0.1384,157.1449
Togo,2015,258594.0,No,,,,996215.0,8.609,40.1,59.22,751.05,2.58390526987043,0.2596,344.31
Togo,2016,303768.0,No,,,,1021578.0,8.609,40.628,59.669,772.58,1.28524660824515,0.2974,393.1865
Tonga,2008,419.0,No,,,,57791.0,9.131,23.281,71.041,3149.36,10.4469875128223,0.0073,0.133
Tonga,2009,551.0,No,,,,57890.0,9.131,23.335,70.949,2987.24,1.42685972070535,0.0095,0.1845
Tonga,2010,340.0,No,,,,57996.0,9.131,23.389,71.319,3456.74,3.53491239189833,0.0059,0.0984
Tonga,2011,1785.0,No,,,,58088.0,9.131,23.443,71.437,4083.44,6.2707530299569,0.0307,0.4371
Tonga,2012,12676.0,No,,,,58028.0,9.131,23.435,71.546,3913.73,1.14753853706055,0.2184,3.2389
Tonga,2013,1407.0,No,,,,57822.0,9.131,23.382,71.65,4124.26,0.77562932236742,0.0243,0.3412
Tonga,2014,15708.0,No,,,,57569.0,9.131,23.328,71.721,4059.38,2.51087633253706,0.2729,3.8696
Trinidad and Tobago,1999,231811.0,No,,,,880854.0,6.998,55.771,68.509,5466.82,3.43913590881996,0.2632,42.4033
Trinidad and Tobago,2000,4882539.0,No,,,,884249.0,6.998,55.905,68.629,6521.91,3.55541319666877,5.5217,748.6364
Trinidad and Tobago,2001,456683.0,No,,,,888130.0,6.998,55.718,68.874,7027.83,5.536653263223,0.5142,64.9821
Trinidad and Tobago,2002,401573.0,No,,,,892447.0,6.998,55.53,69.232,7139.8,4.1500586166472,0.45,56.2443
Trinidad and Tobago,2003,594535.0,No,,,,896935.0,6.998,55.343,69.454,8916.35,3.8111062439687,0.6629,66.6792
Trinidad and Tobago,2004,375537.0,No,,,,901405.0,6.998,55.155,69.879,10422.75,3.72154938995965,0.4166,36.0305
Trinidad and Tobago,2005,338879.0,No,,,,905863.0,6.998,54.967,70.185,12482.68,6.87453459583516,0.3741,27.1479
Trinidad and Tobago,2006,495307.0,No,,,,910328.0,6.998,54.779,70.437,14277.53,8.32960351465347,0.5441,34.6914
Trinidad and Tobago,2007,523342.0,No,,,,914803.0,6.998,54.59,70.797,16740.66,7.89438834757299,0.5721,31.2617
Trinidad and Tobago,2008,593456.0,No,,,,919296.0,6.998,54.402,71.117,21454.27,12.0303445477177,0.6456,27.6614
Trinidad and Tobago,2009,604947.0,No,,,,923968.0,6.998,54.213,71.404,14687.48,6.97808725251547,0.6547,41.1879
Trinidad and Tobago,2010,667309.0,No,,,,929058.0,6.998,54.025,71.809,16853.87,10.5492003179988,0.7183,39.5938
Trinidad and Tobago,2011,739533.0,No,,,,934639.0,6.998,53.836,72.232,19261.42,5.1071328926456,0.7912,38.3945
Trinidad and Tobago,2012,667050.0,No,,,,940552.0,6.998,53.671,72.513,19338.35,9.26028137068292,0.7092,34.4936
Trinidad and Tobago,2013,640392.0,No,,,,946478.0,6.998,53.53,72.785,20217.66,5.19981740465611,0.6766,31.6749
Trinidad and Tobago,2014,551588.0,No,,,,952158.0,6.998,53.413,72.898,20739.94,5.68441814595659,0.5793,26.5954
Trinidad and Tobago,2015,620760.0,No,,,,957556.0,6.998,53.319,72.882,18780.69,4.66121598098264,0.6483,33.0531
Tunisia,1996,248772.0,No,,,,4089550.0,6.772,61.87,71.247,2313.69,3.72514472690715,0.0608,107.5218
